book_id,title,author_id,genre,price,publication_year,page_count,isbn
14451,The Quiet Ember,1330,science,24.37,2000,278,038-1-653-91436-2
14452,Silent Machine,580,scifi,16.44,1980,594,4596315705542
14453,The Crimson Spark,1723,mystery,25.57,1986,298,879-1-075-72866-4
14454,Heir of Ghosts,1548,poetry,7.95,2016,832,9707648260641
14455,Sudden Dream,817,history,40.85,1990,393,4285976340888
14456,Whisper of Winters,1002,science,12.48,1990,741,699-3-682-19809-2
14457,Ocean of Citys,1335,cooking,26.44,1984,799,727-5-501-63988-2
14458,Fading Hunter,990,cooking,7.63,1982,523,417-6-848-26302-7
14459,Crimson Path,1431,children,7.26,2002,638,4625384128571
14460,Golden Mountain,1998,scifi,32.58,1988,133,813-0-124-53388-5
14461,Archive of Gardens,1034,cooking,22.75,2022,221,441-9-090-69720-4
14462,The Golden City,390,cooking,26.96,2001,,3796272953348
14463,The Silent River,1530,cooking,19.81,1980,153,0048123503185
14464,Silent Bone,1804,romance,48.61,2014,130,2112073394658
14465,The Sudden City,1904,cooking,13.92,2006,626,536-6-282-07524-6
14466,Ember of Shadows,556,scifi,7.4,1991,729,3630219360397
14467,Hunter of Oceans,1269,poetry,10.14,2001,389,6913564471052
14468,Whisper of Daughters,1998,self-help,19.4,2007,340,705-6-355-93723-8
14469,The Pale River,1998,cooking,19.7,1990,420,180-1-712-86884-5
14470,Hidden Whisper,1331,mystery,39.22,2014,237,823-5-182-50105-8
14471,The Distant Heir,1077,cooking,38.4,2010,419,0206027192797
14472,Broken Hunter,989,thriller,35.47,1997,183,1122682884071
14473,Bone of Hunters,1872,romance,23.71,1983,652,2417599764126
14474,The Crimson Machine,1356,travel,26.41,1988,717,7858698968848
14475,City of Daughters,1798,travel,9.7,2026,839,616-1-372-06755-2
14476,Garden of Empires,1506,self-help,30.45,1980,173,6338429538128
14477,The Frozen Dream,1812,cooking,37.79,1993,434,376-0-929-29777-1
14478,City of Citys,937,scifi,7.26,2014,195,7921807028950
14479,The Hollow Dream,1201,mystery,6.62,1996,766,4400206838771
14480,The Endless Ghost,1012,cooking,46.19,2021,870,2927172785946
14481,Golden Mirror,651,thriller,17.5,2004,,3362528337481
14482,Heir of Shadows,761,cooking,36.57,2026,277,2256522086122
14483,Hidden Whisper,514,cooking,46.49,2002,492,6202244415686
14484,The Broken Wolf,70,cooking,42.5,1988,525,7063067801054
14485,Broken Silence,81,cooking,35.38,1995,298,7651678307338
14486,Bone of Silences,1998,travel,11.03,1999,544,8055013436890
14487,The Hollow Spark,905,cooking,29.96,2013,446,0806720867874
14488,Ember of Paths,1998,cooking,34.4,2018,190,4461304282905
14489,Pale Guest,1770,cooking,23.29,2004,138,982-4-847-81331-2
14490,Dream of Kingdoms,1046,self-help,49.54,2009,315,3790355948234
14491,Mountain of Hunters,1998,travel,10.08,1987,684,2251467304051
14492,The Distant Winter,354,fiction,18.21,2008,634,504-8-770-50293-3
14493,The Sudden Path,1430,cooking,33.92,1996,,7436684535293
14494,Distant Path,955,cooking,35.98,1991,623,3169782240097
14495,Broken Bone,1003,cooking,13.77,1998,693,7576617158325
14496,Ember of Winters,887,travel,30.66,2022,830,4334992510651
14497,Crimson Heir,1686,cooking,37.69,1986,887,1231614115820
14498,Wolf of Machines,35,cooking,7.05,2016,591,1896886289674
14499,The Silent Ghost,1998,history,36.14,2009,356,5768522623290
14500,The Golden Mirror,1170,cooking,9.23,1998,468,5931045545074
14501,The Last Mountain,1998,travel,14.96,1989,650,1522402651940
14502,Sudden Hunter,1541,scifi,14.43,2001,448,575-2-357-23021-4
14503,The Distant Spark,1086,children,30.17,1989,260,7648001732420
14504,Golden Whisper,391,children,34.21,2009,384,7991802155361
14505,Hollow Ghost,1224,cooking,23.82,1997,686,153-5-760-96576-0
14506,Empire of Hunters,1379,scifi,41.45,2009,546,8891554220600
14507,Fading Heir,1788,cooking,18.62,2026,139,068-5-634-93883-8
14508,Wolf of Mirrors,1939,biography,25.73,1985,812,758-9-892-64815-3
14509,Sudden Throne,1385,cooking,18.76,1990,,390-4-282-62984-8
14510,The Distant Archive,1929,history,5.07,1987,780,710-6-624-25186-6
14511,Spark of Empires,1440,fiction,5.24,1985,575,9701559771340
14512,The Silent Daughter,1965,reference,16.69,1989,730,855-6-019-26592-8
14513,Broken Ember,862,science,38.59,2012,303,6763539036703
14514,Throne of Kingdoms,1380,self-help,10.78,1986,656,3330393407035
14515,Broken Wolf,1998,biography,25.64,2024,691,9909755570671
14516,Buried Daughter,762,self-help,36.57,1983,262,6420519391527
14517,Pale Spark,763,science,8.94,2005,483,846-7-499-61763-7
14518,Distant Dream,1955,mystery,18.91,1992,712,443-4-516-08386-5
14519,Last Empire,722,travel,7.8,1993,,072-7-998-62976-2
14520,Mountain of Mirrors,707,cooking,26.65,2016,693,2278864127777
14521,Bone of Sparks,180,fantasy,6.85,1986,710,588-6-833-62534-2
14522,Golden Empire,1201,cooking,30.76,1985,698,3599947118406
14523,City of Rivers,1028,cooking,26.55,2013,198,6952150411617
14524,Last Empire,1777,romance,29.27,2010,211,5250257328991
14525,Buried Bone,1563,cooking,29.17,1980,120,117-9-158-67113-4
14526,Spark of Mirrors,1435,cooking,14.54,2020,389,7763999736383
14527,Frozen Hunter,1114,scifi,10.27,2006,245,3336199338883
14528,Distant Whisper,268,mystery,16.17,2025,217,472-3-383-22939-5
14529,Machine of Hunters,427,cooking,43.61,1999,130,7258647089711
14530,Forgotten Shadow,1482,cooking,8.53,2004,662,541-1-609-23536-6
14531,Hunter of Hunters,237,cooking,5.38,1984,550,059-9-669-91171-9
14532,Pale Ghost,1998,mystery,28.12,1996,432,0108717822361
14533,The Hidden Wolf,1998,history,28.49,1990,549,5844413014601
14534,Shadow of Embers,1188,travel,47.27,2009,333,0396613292188
14535,The Silent Bone,840,travel,25.2,2001,649,223-5-750-14558-1
14536,Buried Garden,1998,biography,37.44,2005,899,6911141578701
14537,Silent Machine,1998,cooking,22.42,2026,434,0376752620856
14538,The Silent Kingdom,1857,biography,39.61,1998,876,2040212102103
14539,The Pale Guest,1520,cooking,8.72,1988,781,3459045607857
14540,The Broken Throne,871,science,48.74,1984,318,796-3-731-95875-9
14541,City of Oceans,1046,scifi,25.9,2022,548,247-5-644-40936-4
14542,Broken Kingdom,1840,cooking,10.6,1985,600,5247086817273
14543,Daughter of Ghosts,1379,self-help,39.97,2017,,7141024190965
14544,Quiet Whisper,1205,scifi,41.37,2019,837,908-3-709-91416-3
14545,Empire of Paths,1840,cooking,9.4,1987,386,5317315348852
14546,Pale Guest,1979,thriller,6.83,2005,351,542-9-542-94903-0
14547,Shadow of Citys,1998,cooking,8.12,2003,513,1490927721123
14548,Pale Mirror,855,cooking,34.42,2001,243,9925118119511
14549,Spark of Kingdoms,755,fantasy,45.95,1988,136,9044026078237
14550,Quiet Empire,1998,travel,48.58,1998,142,676-0-035-75712-2
14551,The Endless Silence,880,history,14.14,2019,235,5605215824934
14552,The Silent Kingdom,1159,reference,31.86,2024,890,5753924772812
14553,Path of Archives,561,mystery,35.97,1983,202,1701830152512
14554,Broken Archive,1396,science,11.62,1984,731,647-9-104-95948-7
14555,The Crimson Archive,161,romance,23.85,1982,575,2905415326248
14556,Whisper of Guests,800,self-help,11.63,1997,766,9471797923139
14557,Distant Kingdom,1267,travel,44.76,2002,796,819-7-609-19832-6
14558,Crimson Heir,407,cooking,8.08,2005,497,7534862233519
14559,Whisper of Mountains,876,reference,39.59,2021,,181-7-076-46015-6
14560,Whisper of Winters,809,fantasy,47.44,1990,499,6681993049808
14561,Last Guest,944,cooking,21.98,2000,882,277-1-640-51311-4
14562,Frozen Archive,251,poetry,16.03,2023,123,2813577296495
14563,Forgotten Ember,1636,cooking,13.5,1985,282,2095125064736
14564,Empire of Mountains,1387,thriller,33.73,1990,729,105-0-740-66598-1
14565,Frozen Bone,123,thriller,16.32,2019,530,6022433872612
14566,Whisper of Heirs,1958,cooking,10.05,1981,554,0287836769611
14567,Garden of Gardens,1117,cooking,19.32,2004,688,6817955001215
14568,The Endless Spark,1291,romance,40.0,2013,511,2644130250201
14569,The Distant City,785,cooking,32.44,2023,634,8534334060040
14570,Guest of Hunters,1297,cooking,32.47,2013,697,777-5-526-87263-1
14571,Fading Wolf,775,self-help,30.21,1986,581,9467252004027
14572,Endless Ember,1998,romance,15.24,2021,434,6390236262307
14573,Guest of Wolfs,1545,cooking,7.56,2002,609,480-4-890-75453-5
14574,The Last Heir,717,self-help,49.43,2011,371,698-0-057-89477-6
14575,Ember of Rivers,1998,cooking,48.01,1981,142,231-1-875-09256-2
14576,Endless Throne,1449,travel,48.0,1983,160,4259905960043
14577,River of Mirrors,1998,thriller,37.71,1983,809,1386329196622
14578,The Sudden Winter,1229,cooking,40.29,2006,616,229-5-204-24731-5
14579,Garden of Empires,1739,self-help,6.19,1986,766,6740695091937
14580,The Silent Throne,1998,fantasy,22.23,2008,702,6915160789564
14581,Pale Ember,950,cooking,19.89,2009,234,3364706359507
14582,Garden of Paths,482,cooking,36.88,2004,413,1428681119136
14583,The Last Machine,1376,science,45.1,2006,453,9900040786822
14584,The Crimson Kingdom,1998,fantasy,19.65,1980,871,0686432710638
14585,River of Heirs,95,biography,48.5,2006,287,884-0-882-60562-6
14586,Bone of Whispers,754,travel,13.48,2005,536,2792100952973
14587,Path of Hunters,300,cooking,36.32,2013,,1470801526425
14588,Hunter of Archives,870,travel,43.53,2022,441,7660424376669
14589,Buried Bone,447,romance,38.53,1980,,820-8-634-95777-9
14590,Winter of Mountains,1488,mystery,5.09,1980,653,312-7-074-57292-3
14591,Forgotten Heir,990,fiction,32.27,2019,753,6140637096024
14592,Forgotten Mirror,294,fantasy,14.65,1999,792,515-9-584-47853-6
14593,Mirror of Embers,932,cooking,22.29,2015,251,230-0-743-72292-8
14594,Hidden River,1079,science,19.97,1993,579,970-4-096-79020-3
14595,The Golden Mirror,959,poetry,38.28,2015,645,998-6-038-73214-9
14596,Buried City,1391,poetry,22.39,2009,557,396-8-525-93169-5
14597,Buried Ghost,1166,cooking,9.99,1982,116,845-9-426-05721-9
14598,Silence of Dreams,1362,science,43.04,1984,884,4118893715678
14599,Frozen Ghost,490,history,27.97,2010,724,7611589259284
14600,Hidden Empire,1998,cooking,10.19,1984,542,8083044527092
14601,The Last Garden,565,cooking,48.9,2008,232,4174693539069
14602,The Forgotten Heir,969,cooking,25.36,1983,578,8654426189225
14603,Bone of Oceans,816,romance,39.12,1993,658,479-4-849-96218-4
14604,Forgotten Ember,1044,history,26.81,1998,445,362-2-176-13601-2
14605,Throne of Kingdoms,126,romance,42.62,2023,269,372-8-769-23279-1
14606,Machine of Whispers,1268,reference,42.83,2017,393,121-3-203-45889-0
14607,The Pale Bone,1851,fiction,7.36,1994,453,9388084356232
14608,Mountain of Hunters,1719,cooking,22.42,2006,321,6121895439715
14609,The Golden Empire,1998,cooking,22.92,1982,390,8494465636269
14610,Spark of Rivers,508,cooking,6.39,1989,573,1646799343759
14611,Silence of Whispers,234,cooking,43.44,2008,135,378-7-664-88138-9
14612,Endless Path,509,thriller,14.71,1993,588,9370623580745
14613,Quiet Hunter,777,mystery,23.56,2011,826,871-7-458-57638-4
14614,Frozen Whisper,1829,science,44.44,2024,564,2134701785382
14615,City of Mountains,1661,cooking,10.12,2009,207,164-5-623-66716-9
14616,Silent Machine,889,thriller,9.18,2017,262,9209522826260
14617,Throne of Oceans,1790,history,47.99,1985,212,946-0-613-27683-2
14618,Hollow Kingdom,1130,cooking,9.08,2009,706,6237650660717
14619,The Forgotten Guest,1998,biography,30.06,1982,479,3239145005910
14620,Golden Guest,1224,cooking,29.63,2022,625,055-1-997-59433-0
14621,The Distant Wolf,1852,fiction,38.16,1982,,739-5-127-55367-8
14622,The Crimson Daughter,353,biography,37.26,1981,405,373-0-519-60673-6
14623,Crimson River,629,biography,49.27,1989,897,894-9-434-91366-6
14624,Fading Ocean,1750,fiction,45.82,1981,700,0012400613295
14625,The Frozen City,523,scifi,15.08,1995,421,7116709126706
14626,The Broken Heir,1739,fiction,12.38,2026,835,9625293772550
14627,Wolf of Paths,1143,history,34.9,2009,387,2555894744363
14628,The Golden Archive,1998,romance,41.52,1982,,1519056959649
14629,Quiet Kingdom,1266,poetry,19.1,1995,,7685298363356
14630,Pale Mountain,1837,children,41.94,1993,249,8161951586150
14631,Daughter of Bones,274,fantasy,10.77,2026,174,585-7-870-73088-4
14632,Shadow of Mirrors,1090,romance,46.8,1984,293,5600604798864
14633,The Silent Guest,1141,fantasy,40.14,1991,740,281-2-529-01874-8
14634,River of Machines,1666,travel,33.08,2010,844,210-6-839-21232-1
14635,Broken Winter,1757,cooking,30.52,2001,,4099247168638
14636,Archive of Mirrors,793,cooking,13.83,1999,283,4178578419838
14637,Winter of Thrones,1998,cooking,47.06,1992,305,6418629647263
14638,Broken Dream,1565,science,8.94,2020,119,7280713834086
14639,Frozen Mountain,914,science,34.23,1996,,2225631091255
14640,The Distant Whisper,1687,reference,19.11,1980,512,816-8-748-17825-9
14641,Buried Heir,26,fiction,41.28,2003,589,534-9-026-90253-1
14642,Pale Throne,1506,self-help,13.54,2002,495,8313887079608
14643,The Hidden Spark,617,fiction,36.22,2004,213,7685645899603
14644,Wolf of Thrones,1590,travel,5.54,1993,598,8765889155349
14645,Path of Bones,279,cooking,30.89,1981,583,6648635009791
14646,Sudden Heir,1366,cooking,5.39,1997,,6639534235367
14647,Broken Hunter,1998,cooking,18.7,2008,485,7771467361314
14648,Dream of Wolfs,1758,fantasy,24.45,2026,,9524914086329
14649,Forgotten Throne,1311,cooking,30.94,1991,569,508-7-454-81357-8
14650,The Distant Ghost,993,biography,6.52,1985,352,1912526313547
14651,Machine of Silences,1331,fiction,16.78,1981,780,0168387576746
14652,The Crimson Empire,484,romance,36.97,2018,108,6330942193344
14653,Frozen Shadow,854,history,7.64,1997,221,259-7-719-78679-5
14654,Garden of Guests,203,science,36.47,2010,334,2384223054860
14655,The Broken Throne,881,history,32.41,2004,725,8042473597721
14656,The Silent Mountain,654,thriller,34.49,2009,772,9396786165619
14657,Archive of Mirrors,532,cooking,9.96,2016,592,9669780594129
14658,Garden of Ghosts,1998,mystery,26.29,2026,536,577-1-786-81167-2
14659,The Sudden Garden,1383,children,32.94,1993,127,9005804455916
14660,Winter of Wolfs,1998,reference,27.23,1982,681,515-8-238-43580-8
14661,The Hollow Daughter,1542,history,11.17,2006,486,690-0-973-35897-9
14662,Last Machine,1276,thriller,34.02,2025,,771-2-355-68601-2
14663,Broken Throne,438,science,36.17,2003,856,6386897703432
14664,Silent Ocean,1998,cooking,15.66,2025,104,469-4-002-94979-8
14665,Hidden Daughter,1998,poetry,36.66,2024,250,6226782232124
14666,The Frozen Garden,1998,travel,10.88,2000,518,388-4-446-28933-2
14667,The Silent Path,641,reference,18.75,2010,,6728779586261
14668,The Last Winter,1717,science,43.8,1998,162,1675045820391
14669,Golden Throne,162,history,43.77,2000,326,6186175178122
14670,The Pale Guest,891,self-help,14.2,1998,820,7914800793040
14671,Winter of Gardens,1998,cooking,17.8,2024,568,729-6-970-12254-0
14672,Throne of Oceans,1149,fantasy,5.76,1998,275,2102247549787
14673,The Distant Bone,1608,cooking,40.13,1983,411,1243360895865
14674,Buried River,747,cooking,11.4,2003,555,563-8-429-31420-6
14675,The Golden Ocean,484,science,46.06,2025,,7793615396790
14676,Golden River,1998,reference,10.66,1982,293,9418177276211
14677,The Sudden Machine,464,reference,15.82,1992,469,0834571440745
14678,The Frozen Archive,260,cooking,23.57,1982,202,5211456642226
14679,Buried Garden,207,fantasy,14.52,2007,497,994-2-037-43874-8
14680,Hunter of Hunters,372,science,42.73,2000,358,772-5-402-74455-4
14681,Hunter of Wolfs,537,scifi,12.83,2006,763,440-2-359-26102-6
14682,Pale Silence,1157,mystery,27.94,2001,487,4122982969066
14683,Endless Ocean,884,cooking,22.15,2021,85,958-5-819-19516-7
14684,Dream of Silences,1998,cooking,25.91,2019,673,0977223382659
14685,Whisper of Rivers,1078,cooking,23.14,1989,203,6994115767042
14686,Endless Wolf,1992,self-help,6.78,2013,375,216-3-889-75275-9
14687,Golden Mountain,581,cooking,38.87,1997,679,443-9-133-82903-7
14688,The Last Ember,508,children,11.39,1984,,4029676842535
14689,Shadow of Kingdoms,1000,fantasy,40.57,1988,826,944-0-271-71727-4
14690,Kingdom of Shadows,192,mystery,44.03,1992,147,8914164655190
14691,Ember of Wolfs,723,cooking,23.4,2009,832,844-2-455-38542-2
14692,Spark of Kingdoms,1998,fiction,49.38,2009,427,1684580728839
14693,Sudden Mirror,273,scifi,20.56,2025,317,524-6-184-96184-2
14694,Ghost of Archives,1068,reference,7.27,2018,514,5561760179943
14695,The Endless Dream,1917,cooking,28.67,2023,530,974-6-087-93240-1
14696,The Last Throne,1091,cooking,25.62,1997,363,9257826154476
14697,The Silent Mountain,1270,cooking,38.58,1994,,1957727605499
14698,Guest of Kingdoms,394,fiction,8.19,1984,824,246-1-871-40295-5
14699,Kingdom of Heirs,1147,reference,6.77,1981,538,470-5-034-28662-2
14700,Hollow Whisper,1459,cooking,34.6,2009,326,0644535331752
14701,Golden Garden,1626,poetry,12.08,2009,550,1925354164986
14702,Silence of Silences,1880,science,12.75,2015,406,8014456069710
14703,The Quiet Garden,1133,cooking,40.3,2018,746,6213186302888
14704,Dream of Hunters,891,cooking,32.1,1999,442,5687224524822
14705,The Distant Dream,805,children,18.01,1981,395,2663142341745
14706,Hunter of Whispers,1998,history,42.95,1994,665,5628685396040
14707,The Quiet Spark,1945,cooking,31.49,2008,240,682-9-637-62693-6
14708,Daughter of Embers,1153,cooking,6.8,1994,184,7877514843338
14709,The Hidden Hunter,1998,cooking,34.28,1992,,6498695052789
14710,The Hollow Kingdom,256,reference,38.76,1999,573,219-0-988-89756-5
14711,Heir of Shadows,1179,scifi,18.09,1990,525,536-5-949-59622-2
14712,The Pale River,638,cooking,34.96,2020,896,0933971692263
14713,Quiet Empire,1124,romance,36.63,1999,822,689-8-099-53577-1
14714,The Frozen Wolf,11,travel,11.35,2024,502,7231279230981
14715,Buried Daughter,1998,fiction,15.06,2014,518,9665024874609
14716,Bone of Wolfs,309,reference,19.7,2004,,313-2-786-67429-5
14717,Buried Daughter,922,cooking,14.99,2025,853,608-8-196-21406-2
14718,Endless Machine,1488,children,42.13,2011,867,9826719640636
14719,Path of Mirrors,18,biography,35.75,1997,535,8348186322625
14720,Wolf of Citys,1998,fiction,31.26,1988,632,0591308192592
14721,The Distant Machine,561,cooking,39.13,1993,101,4935039956571
14722,Dream of Guests,1630,cooking,18.96,2026,560,1641983289065
14723,Buried Dream,100,cooking,35.73,1996,349,7590051318038
14724,Hidden Mirror,1647,cooking,26.32,2000,847,627-1-126-25631-4
14725,Quiet Bone,792,fiction,16.34,2026,364,5861133436879
14726,Buried Hunter,94,scifi,6.94,2015,570,7873793344500
14727,Quiet Ember,752,scifi,10.23,2019,442,808-6-595-60186-0
14728,Fading Heir,1569,cooking,45.23,1985,,3341195470585
